551,SAB,SPG,OBBS,24,24,7-Oct-14,#,Y
551,SAB,SPG,OBOF,91,91,7-Oct-14,#,Y
551,SAB,SPG,YOFC,80.71,81,7-Oct-14,#,Y
551,SAB,WNL,AOF1,73.87,74,7-Oct-14,#,Y
551,SAB,WNL,BOF1,65.57,66,7-Oct-14,#,Y
551,SAB,WNL,DOF1,56.44,56,7-Oct-14,#,Y
551,SAB,WNL,J,21.58,24,7-Oct-14,#,Y
551,SAB,WNL,OBBF,83,83,7-Oct-14,#,Y
551,SAB,WNL,OBBS,24,24,7-Oct-14,#,Y
551,SAB,WNL,OBOF,93,93,7-Oct-14,#,Y
551,SAB,WNL,YOFC,83.12,83,7-Oct-14,#,Y
551,SAB,WND,AOF1,73.87,74,7-Oct-14,#,Y
551,SAB,WND,BOF1,65.57,66,7-Oct-14,#,Y
551,SAB,WND,DOF1,56.44,56,7-Oct-14,#,Y
551,SAB,WND,J,21.58,24,7-Oct-14,#,Y
551,SAB,WND,OBBF,83,83,7-Oct-14,#,Y
551,SAB,WND,OBBS,24,24,7-Oct-14,#,Y
551,SAB,WND,OBOF,93,93,7-Oct-14,#,Y
551,SAB,WND,YOFC,83.12,83,7-Oct-14,#,Y
551,SAB,HFD,AOF1,73.87,74,7-Oct-14,#,Y
551,SAB,HFD,BOF1,65.57,66,7-Oct-14,#,Y
551,SAB,HFD,DOF1,56.44,56,7-Oct-14,#,Y
551,SAB,HFD,J,21.58,24,7-Oct-14,#,Y
551,SAB,HFD,OBBF,83,83,7-Oct-14,#,Y
551,SAB,HFD,OBBS,24,24,7-Oct-14,#,Y
551,SAB,HFD,OBOF,93,93,7-Oct-14,#,Y
551,SAB,HFD,YOFC,83.12,83,7-Oct-14,#,Y
551,SAB,BER,AOF1,73.87,74,7-Oct-14,#,Y
551,SAB,BER,BOF1,65.57,66,7-Oct-14,#,Y
551,SAB,BER,DOF1,56.44,56,7-Oct-14,#,Y
551,SAB,BER,J,21.58,24,7-Oct-14,#,Y
551,SAB,BER,OBBF,83,83,7-Oct-14,#,Y
551,SAB,BER,OBBS,24,24,7-Oct-14,#,Y
551,SAB,BER,OBOF,93,93,7-Oct-14,#,Y
551,SAB,BER,YOFC,83.12,83,7-Oct-14,#,Y
551,SAB,MDN,AOF1,73.87,74,7-Oct-14,#,Y
551,SAB,MDN,BOF1,65.57,66,7-Oct-14,#,Y
551,SAB,MDN,DOF1,56.44,56,7-Oct-14,#,Y
551,SAB,MDN,J,21.58,24,7-Oct-14,#,Y
551,SAB,MDN,OBBF,83,83,7-Oct-14,#,Y
551,SAB,MDN,OBBS,24,24,7-Oct-14,#,Y
551,SAB,MDN,OBOF,93,93,7-Oct-14,#,Y
551,SAB,MDN,YOFC,83.12,83,7-Oct-14,#,Y
551,SAB,WFD,AOF1,73.87,74,7-Oct-14,#,Y
551,SAB,WFD,BOF1,65.57,66,7-Oct-14,#,Y
551,SAB,WFD,DOF1,56.44,56,7-Oct-14,#,Y
551,SAB,WFD,J,21.58,24,7-Oct-14,#,Y
551,SAB,WFD,OBBF,83,83,7-Oct-14,#,Y
551,SAB,WFD,OBBS,24,24,7-Oct-14,#,Y
551,SAB,WFD,OBOF,93,93,7-Oct-14,#,Y
551,SAB,WFD,YOFC,83.12,83,7-Oct-14,#,Y
551,SAB,NHV,AOF1,73.87,74,7-Oct-14,#,Y
551,SAB,NHV,BOF1,65.57,66,7-Oct-14,#,Y
551,SAB,NHV,DOF1,56.44,56,7-Oct-14,#,Y
551,SAB,NHV,J,21.58,24,7-Oct-14,#,Y
551,SAB,NHV,OBBF,83,83,7-Oct-14,#,Y
551,SAB,NHV,OBBS,24,24,7-Oct-14,#,Y
551,SAB,NHV,OBOF,93,93,7-Oct-14,#,Y
